Co_Ref,Prospect_Renewal_Date,days_to_renewal,Call_Date,Direction,cc_care_package,cc_care_package_discussed,cc_urgency_getting_on_site,cc_external_consultant,cc_agent_cross_sell_attempt,cc_customer_issues_concerns,cc_business_struggles_financial_hardship,cc_call_initiated_by,cc_questionnaire_completion,cc_chasing_response,cc_issues_within_questionnaire,cc_login_issues,cc_platform_issues,cc_dissatisfaction_time_to_complete,cc_process_complexity_concerns,cc_questions_harder_than_expected,cc_dissatisfaction_support,cc_pricing_mentioned,cc_pricing_sentiment_impact,cc_refund_discussed,cc_contractor_suggest_leave,cc_contractor_complained,Analysed_Call,Call_Year,cc_contractor_sentiment,cc_contractor_sentiment_start_score,cc_contractor_sentiment_end_score,cc_contractor_sentiment_overall_score,cc_contractor_sentiment_issues_score
DF1454,2024-11-03,13.0,2024-10-21,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,Yes,True,False,Yes,No,No,Yes,No,No,True,False,False,False,False,1,2024,Satisfied,20.0,80.0,80.0,80.0
BR2666,2025-11-20,3.0,2025-11-17,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,Yes,True,False,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
DT3075,2025-07-30,5.0,2025-07-25,IN_BOUND,Express,Yes,No,No,No,No,No,Customer,Yes,True,False,No,No,No,No,Yes,No,False,False,False,False,False,1,2025,Satisfied,20.0,90.0,90.0,90.0
FH7067,2025-11-25,7.0,2025-11-18,IN_BOUND,Not Discussed,No,No,No,No,No,Yes,Customer,No,False,False,No,No,No,Yes,No,No,True,True,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
AK9792,2025-03-04,1.0,2025-03-03,OUT_BOUND,Not Discussed,No,No,No,No,Yes,No,Agent,Yes,False,True,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,70.0,70.0
LC5273,2024-11-23,8.0,2024-11-15,OUT_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,80.0,80.0,80.0
OI9816,2025-07-16,14.0,2025-07-02,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,Yes,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,20.0,90.0,90.0,90.0
OW3589,2025-06-17,0.0,2025-06-17,IN_BOUND,Not Discussed,No,Yes,No,No,Yes,Yes,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
VD5796,2025-07-15,0.0,2025-07-15,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
QI7642,2025-09-19,0.0,2025-09-19,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
JV3821,2025-06-01,3.0,2025-05-29,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
VI3672,2025-04-25,2.0,2025-04-23,IN_BOUND,Standard,Yes,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
XX3519,2025-11-10,4.0,2025-11-06,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,True,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
VG0703,2025-05-23,1.0,2025-05-22,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
HE0140,2025-02-26,8.0,2025-02-18,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
CL8865,2025-12-09,14.0,2025-11-25,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
NB3265,2025-11-19,0.0,2025-11-19,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
TR9380,2024-10-08,0.0,2024-10-08,IN_BOUND,Standard,Yes,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2024,Satisfied,50.0,100.0,100.0,85.0
YC8628,2025-10-26,5.0,2025-10-21,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
IF4455,2025-06-17,5.0,2025-06-12,IN_BOUND,Standard,Yes,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,90.0,80.0,80.0
GR8812,2025-02-25,13.0,2025-02-12,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,Yes,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
JO5754,2024-11-10,6.0,2024-11-04,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2024,Satisfied,80.0,90.0,90.0,80.0
FF5723,2024-12-12,8.0,2024-12-04,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,Yes,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,80.0,80.0,80.0,80.0
QJ0597,2024-11-12,4.0,2024-11-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,50.0,90.0,85.0,85.0
YP6484,2025-06-22,4.0,2025-06-18,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,85.0
HU6048,2025-09-30,8.0,2025-09-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
LC5273,2024-11-23,1.0,2024-11-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,50.0,80.0,80.0,85.0
XP9901,2026-01-04,13.0,2025-12-22,OUT_BOUND,Premier,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,85.0
YH7239,2025-07-28,14.0,2025-07-14,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
PP8521,2025-10-31,7.0,2025-10-24,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,60.0,60.0,85.0
YW0800,2025-01-22,0.0,2025-01-22,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,Yes,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
EH3017,2025-07-15,12.0,2025-07-03,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,True,False,False,1,2025,Satisfied,50.0,90.0,85.0,85.0
WM1485,2025-03-18,14.0,2025-03-04,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,Yes,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,50.0,85.0
SS5365,2025-01-15,0.0,2025-01-15,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,Yes,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,70.0,85.0
KB3817,2025-12-02,7.0,2025-11-25,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,Yes,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,85.0
XM9309,2025-04-30,14.0,2025-04-16,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,Yes,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,85.0,85.0
TN3290,2025-01-29,1.0,2025-01-28,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,50.0,50.0,85.0
SH3647,2024-11-03,12.0,2024-10-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,Yes,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,50.0,80.0,80.0,80.0
YZ1297,2025-07-26,9.0,2025-07-17,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,Yes,False,True,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,90.0,90.0,90.0
QR3880,2025-02-14,7.0,2025-02-07,OUT_BOUND,Not Discussed,No,No,No,No,Yes,No,Agent,Yes,False,True,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
HM2459,2025-03-18,11.0,2025-03-07,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,Yes,No,No,True,False,False,False,False,1,2025,Satisfied,50.0,90.0,80.0,80.0
YJ0548,2025-01-17,10.0,2025-01-07,OUT_BOUND,Standard,Yes,No,No,No,No,No,Agent,Yes,False,False,No,No,No,Yes,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
OT6431,2025-05-23,0.0,2025-05-23,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,Yes,No,No,True,True,False,False,False,1,2025,Neutral,50.0,80.0,65.0,60.0
RG8287,2025-11-17,0.0,2025-11-17,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,Yes,No,No,True,True,True,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
EK8023,2025-01-07,1.0,2025-01-06,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,False,False,No,Yes,No,Yes,No,No,True,False,False,False,False,1,2025,Neutral,50.0,80.0,70.0,70.0
KP3758,2025-01-16,2.0,2025-01-14,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,Yes,No,No,False,False,False,False,False,1,2025,Neutral,50.0,80.0,80.0,80.0
UZ2282,2025-11-20,2.0,2025-11-18,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,Yes,Yes,No,Yes,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,80.0,80.0
XM1932,2025-09-27,11.0,2025-09-16,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,Yes,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,90.0
SM7260,2024-10-24,13.0,2024-10-11,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,Yes,No,No,True,True,True,False,False,1,2024,Satisfied,50.0,90.0,90.0,90.0
SO6226,2025-09-20,12.0,2025-09-08,IN_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Customer,No,False,False,No,No,No,Yes,No,No,True,True,False,False,False,1,2025,Neutral,50.0,70.0,70.0,70.0
MP8814,2025-11-12,5.0,2025-11-07,OUT_BOUND,Not Discussed,No,No,No,No,Yes,Yes,Customer,No,False,False,No,Yes,No,Yes,No,No,True,True,False,False,False,1,2025,Neutral,40.0,80.0,80.0,60.0
AZ6573,2025-07-25,14.0,2025-07-11,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,Yes,No,No,True,True,False,False,False,1,2025,Neutral,60.0,80.0,70.0,70.0
GG9837,2025-03-25,4.0,2025-03-21,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Dissatisfied,0.0,0.0,85.0,85.0
UU2354,2025-09-30,14.0,2025-09-16,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Dissatisfied,0.0,0.0,85.0,85.0
JA6351,2025-07-14,14.0,2025-06-30,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,85.0,85.0
YO3505,2025-07-19,11.0,2025-07-08,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,85.0,85.0
HS6968,2025-09-12,1.0,2025-09-11,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Dissatisfied,0.0,0.0,85.0,85.0
RE6328,2025-02-12,7.0,2025-02-05,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Dissatisfied,0.0,0.0,85.0,85.0
DG6768,2025-06-24,12.0,2025-06-12,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Dissatisfied,0.0,0.0,85.0,85.0
EQ6100,2025-02-12,5.0,2025-02-07,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Dissatisfied,0.0,0.0,85.0,85.0
KT0537,2025-09-01,10.0,2025-08-22,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,85.0,85.0
UX2303,2025-03-15,11.0,2025-03-04,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,85.0,85.0
FH6746,2025-09-22,11.0,2025-09-11,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,50.0,80.0,85.0,85.0
SV3507,2025-12-07,5.0,2025-12-02,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2025,Neutral,60.0,80.0,70.0,70.0
UX4718,2024-10-29,6.0,2024-10-23,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Neutral,20.0,80.0,80.0,85.0
NH9392,2025-10-30,14.0,2025-10-16,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Neutral,80.0,80.0,80.0,85.0
PQ3106,2025-10-14,13.0,2025-10-01,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,90.0,85.0
FJ4419,2025-02-03,4.0,2025-01-30,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,100.0,100.0
AU2193,2025-10-21,6.0,2025-10-15,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,100.0,100.0
ZE6895,2025-08-30,3.0,2025-08-27,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
TS3075,2025-10-21,11.0,2025-10-10,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
NU3009,2025-03-26,13.0,2025-03-13,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,90.0
PB0902,2024-12-21,4.0,2024-12-17,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,80.0,100.0,95.0,95.0
NF8236,2025-05-29,2.0,2025-05-27,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,90.0,90.0
UP4284,2024-09-25,2.0,2024-09-23,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2024,Satisfied,80.0,100.0,100.0,85.0
EM8692,2025-06-06,7.0,2025-05-30,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
CL5607,2025-10-27,5.0,2025-10-22,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
IM1324,2025-03-17,0.0,2025-03-17,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,85.0
NT2992,2025-10-08,0.0,2025-10-08,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,90.0
ID8431,2026-01-08,3.0,2026-01-05,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2026,Satisfied,80.0,90.0,90.0,85.0
YX6160,2025-08-22,7.0,2025-08-15,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
RA5401,2025-07-04,4.0,2025-06-30,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,100.0,100.0
WR2899,2024-12-17,0.0,2024-12-17,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,80.0,90.0,85.0,85.0
AY0788,2025-07-26,10.0,2025-07-16,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,90.0
AY0788,2025-07-26,10.0,2025-07-16,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
YF3294,2025-11-17,12.0,2025-11-05,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,100.0,95.0,85.0
YU1517,2025-06-07,9.0,2025-05-29,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
IS6593,2025-09-23,13.0,2025-09-10,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,85.0
GP2541,2025-02-14,9.0,2025-02-05,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
FL5766,2025-10-21,4.0,2025-10-17,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,95.0,90.0,90.0
XU6562,2025-12-05,11.0,2025-11-24,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,90.0,85.0
US8609,2025-09-27,4.0,2025-09-23,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,90.0
YR5630,2025-06-26,8.0,2025-06-18,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
DE6252,2025-06-20,10.0,2025-06-10,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
JU6655,2025-04-29,6.0,2025-04-23,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
UB1970,2025-08-14,8.0,2025-08-06,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,100.0,100.0,100.0,85.0
HM7239,2024-11-17,12.0,2024-11-05,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,Yes,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,40.0,90.0,90.0,90.0
BJ1289,2025-11-28,9.0,2025-11-19,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,Yes,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,60.0,90.0,85.0,85.0
VG5150,2025-11-29,11.0,2025-11-18,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,40.0,90.0,80.0,80.0
XJ4902,2025-11-24,13.0,2025-11-11,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,Yes,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,40.0,90.0,90.0,90.0
KE3606,2024-11-02,11.0,2024-10-22,IN_BOUND,Not Discussed,Yes,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,Yes,True,True,False,False,False,1,2024,Satisfied,60.0,90.0,85.0,80.0
QU6467,2025-06-30,0.0,2025-06-30,IN_BOUND,Premier,Yes,No,No,No,No,Yes,Customer,No,False,False,No,No,No,No,No,No,True,True,False,False,False,1,2025,Satisfied,20.0,80.0,80.0,80.0
WN9822,2025-07-30,7.0,2025-07-23,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,20.0,80.0,80.0,85.0
EM6302,2025-11-02,2.0,2025-10-31,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,40.0,90.0,90.0,90.0
MM9495,2025-12-17,2.0,2025-12-15,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,False,False,Yes,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,60.0,90.0,90.0,90.0
YJ3676,2025-02-05,1.0,2025-02-04,IN_BOUND,Not Discussed,No,No,No,No,Yes,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,100.0,100.0
HS8682,2024-11-09,1.0,2024-11-08,IN_BOUND,Not Discussed,Yes,Yes,No,No,Yes,Yes,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2024,Satisfied,80.0,90.0,85.0,90.0
ZF7695,2024-10-01,1.0,2024-09-30,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,True,False,False,1,2024,Satisfied,80.0,90.0,85.0,85.0
TE6267,2025-10-04,10.0,2025-09-24,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
QT7908,2025-03-29,9.0,2025-03-20,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
GY1688,2025-03-02,9.0,2025-02-21,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
XO9651,2025-02-23,11.0,2025-02-12,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,100.0,100.0,100.0
SL0374,2024-11-28,6.0,2024-11-22,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2024,Satisfied,80.0,95.0,95.0,95.0
KD5081,2025-01-26,13.0,2025-01-13,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
VX1361,2025-05-24,12.0,2025-05-12,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
SG9408,2025-11-12,1.0,2025-11-11,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,90.0,90.0
MP5961,2025-05-16,8.0,2025-05-08,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,True,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
OM1012,2024-10-27,9.0,2024-10-18,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,True,False,False,False,False,1,2024,Satisfied,80.0,90.0,85.0,85.0
HV4593,2025-04-22,6.0,2025-04-16,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,85.0,85.0
JK6663,2025-05-29,10.0,2025-05-19,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,100.0,100.0
QN2240,2025-04-08,0.0,2025-04-08,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,No,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,90.0,90.0,90.0
QQ1747,2025-02-27,10.0,2025-02-17,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,False,False,No,Yes,No,No,No,No,False,False,False,False,False,1,2025,Satisfied,80.0,100.0,90.0,90.0
